point,Total Privacy Cost
987,0.0034318628399708224
448,0.0034385027413012764
897,0.0034484467910901495
687,0.0034501891777442856
149,0.003451599349136432
545,0.003467260886203029
806,0.0034884445819580714
341,0.0035196963778450644
286,0.0035231194808412972
741,0.0035231210952308798
56,0.0035234167457918
432,0.0035291387312532834
229,0.003537789959473285
409,0.0035475859031730956
589,0.003557415558948114
874,0.00358553297479587
343,0.003585836818494842
272,0.003588108881065823
105,0.0035895617390241624
200,0.0035939725069245422
253,0.0036058862205778784
605,0.0036067685917972334
196,0.0036102366185440885
431,0.0036133735273276655
951,0.0036170296716339922
185,0.0036213636945487135
763,0.0036294661746343864
6,0.0036480340477058875
852,0.0036553673435212055
42,0.003674247374429215
371,0.0036955570305365875
907,0.0037010413216267005
430,0.0037078881310522874
634,0.0037294967571022022
368,0.00373216869391745
993,0.0037382957044177984
940,0.003739960258080344
543,0.003750967761402681
242,0.0037551001888589033
364,0.003761858924110393
234,0.003763743622358209
147,0.003765232142478361
986,0.003797063490392586
756,0.0038111407693170105
419,0.0038124253725778734
794,0.00381572095580795
82,0.0038204024560598957
781,0.0038218569115666162
700,0.0038237517754931465
684,0.0038297072473417702
981,0.0038342167770269017
163,0.0038363346160933615
441,0.0038559669195767257
786,0.0038611911850966263
400,0.0038634014968173674
566,0.0038808084355896567
365,0.0038989889462746905
466,0.003905687017328652
274,0.003906531366462693
96,0.003910024839549629
688,0.003913572481716512
784,0.003931088738629499
750,0.003935668929961993
485,0.00393607564431173
934,0.003944067345968716
275,0.003947613571212346
257,0.00395314093528642
43,0.003955296007924852
489,0.00397402644593313
910,0.00397511895344688
89,0.003977003030447608
13,0.003982572544248869
668,0.003983079144204857
95,0.003987888097813054
393,0.004008471308874514
265,0.004009745434381307
594,0.0040315047686329385
332,0.004032685527848034
314,0.00403553597700157
176,0.00403618077020091
194,0.004041196710119877
188,0.004043781344818111
249,0.0040513790344852115
737,0.0040822026482581816
280,0.004138130666692387
389,0.004141244555271476
151,0.004149095080966036
271,0.004154324136221648
348,0.004169262201087332
220,0.004181292793935023
702,0.004216518957497917
797,0.004217859504913648
